id,product_id,designer,seller_id,sku,name,hsn_code,material,color,no_of_components,barcode,short_description,description,tags,gender,occasions,categories,product_url,created_at,updated_at
25,241,Dahlia,82,ra24dr001,Blue Ada Dress,6204,"100% Handwoven Chanderi 100% Handwoven Cotton Ikat, 100% Handwoven Chanderi 
100% Handwoven Cotton Ikat",BLUE,1,"ra24dr001, ra24dr001xsblue, ra24dr001sblue, ra24dr001mblue, ra24dr001lblue, ra24dr001xlblue, ra24dr0012xlblue, ra24dr0013xlblue",A blue rich handwoven dress features functional pockets.,"Drape yourself in the magic of the season with the Blue Ada Dress, a vision in rich handwoven fabrics. Flowing with effortless grace, its dreamy silhouette is designed to flatter, while delicate details add a touch of old-world charm. Crafted for celebration yet grounded in comfort, this dress features functional pockets-because every modern muse deserves both beauty and ease. Let the Blue Ada Dress be your go-to for soires under the stars and moments filled with joy.","Dress, Blue, Party, Midi Dress, handwoven, cotton, natural dye, women, v neck, dress with pockets, fabric belt, printed",Women,"Office parties, Date nights, Romantic Dinners, Anniversaries, Art Exhibitions, Literature Festivals, Events, House Warming AND Get togethers, Baby showers, After parties","Women, Dresses",https://thechicindian.com/product-details-sku/ra24dr001,23-11-2025 11:26,23-11-2025 11:26
26,250,Dahlia,82,ke25co002,Rust Caia Co-ord Set,6204,100% Handwoven Cotton Ikat,RUST,2,"ke25co002, ke25co002xsrust, ke25co002srust, ke25co002mrust, ke25co002lrust, ke25co002xlrust, ke25co0022xlrust, ke25co0023xlrust",A printed off-shoulder top and tailored trousers.,"Effortlessly chic and undeniably luxurious, the Caia coord set is crafted from 100% handwoven cotton Ikat fabric, offering unmatched comfort and style. Featuring an elegant off-shoulder top and tailored trousers with deep, functional pockets, this design flatters every body type. Perfect for making a bold statement, this set ensures you shine at every occasion. Sustainable fashion never looked this good!","Coord, Rust, Off-shoulder, Ikat, Striped, Handwoven, cotton, natural dye, women",Women,"Office parties, Date nights AND Romantic Dinners, Anniversaries, Fine Dining Experiences, Destination weddings, Art Exhibitions, Literature Festivals, Theatre opera, Diwali Parties, Luxury Events, House Warmings","Women, Sets, Co-ord set",https://thechicindian.com/product-details-sku/ke25co002,23-11-2025 11:26,23-11-2025 11:26
27,259,Dahlia,82,ke25co001,Black Caia Co-ord Set,6204,100% Handwoven Cotton Ikat,BLACK AND WHITE,2,"ke25co001, ke25co001xsblackandwhite, ke25co001sblackandwhite, ke25co001mblackandwhite, ke25co001lblackandwhite, ke25co001xlblackandwhite, ke25co0012xlblackandwhite, ke25co0013xlblackandwhite",A printed off-shoulder top and tailored trousers.,"Effortlessly chic and undeniably luxurious, the Caia coord set is crafted from 100% handwoven cotton Ikat fabric, offering unmatched comfort and style. Featuring an elegant off-shoulder top and tailored trousers with deep, functional pockets, this design flatters every body type. Perfect for making a bold statement, this set ensures you shine at every occasion. Sustainable fashion never looked this good!","Coord, Black, White, Striped, Ikat, Off-Shoulder, Handwoven, cotton, natural dye, women",Women,"Office parties, Date nights AND Romantic Dinners, Anniversaries, Fine Dining Experiences, Destination weddings, Art Exhibitions, Literature Festivals, Theatre opera, Diwali Parties, Luxury Events, House Warmings, Dinners","Women, Sets, Co-ord set",https://thechicindian.com/product-details-sku/ke25co001,23-11-2025 11:26,23-11-2025 11:26
28,268,Dahlia,82,ke25dr008,Blue Bonnie Dress,6204,100% Handwoven Cotton Ikat,BLUE,1,"ke25dr008, ke25dr008xsblue, ke25dr008sblue, ke25dr008mblue, ke25dr008lblue, ke25dr008xlblue, ke25dr0082xlblue, ke25dr0083xlblue",A short striped dress with back yoke detail.,"The Bonnie Dress isn't just an outfit-it's a poetic embrace of elegance and artistry. Woven from the finest handwoven cotton Ikat, each piece carries a story of tradition, its intricate patterns as unique as the woman who wears it. The delicate back yoke detail and flowing silhouette create an air of effortless grace, making it perfect for moonlit soires or sun-drenched garden gatherings. Thoughtfully designed with functional pockets on both sides, it blends beauty with practicality, ensuring you can carry your essentials with ease. Dress it up with heels and statement jewels for an opulent look, or let its charm shine through with minimal accessories for a day of quiet sophistication. Bonnie is where luxury meets ease-an invitation to indulge in timeless beauty, every time you wear it.","Dress, Blue, White, Striped, Ikat, Mini Dress, Handwoven, cotton, natural dye, women, collar, dress with pockets",Women,"Office parties, Date nights, Romantic Dinners, Anniversaries, Art Exhibitions, Literature Festivals, Theatre opera, Concerts, after Parties, Gala Dinners, Events, House Warmings, International Vacations, resort","Women, Dresses",https://thechicindian.com/product-details-sku/ke25dr008,23-11-2025 11:26,23-11-2025 11:26
29,277,Dahlia,82,ke25dr007,Black Bonnie Dress,6204,100% Handwoven Cotton Ikat,BLACK AND WHITE,1,"ke25dr007, ke25dr007xsblackandwhite, ke25dr007sblackandwhite, ke25dr007mblackandwhite, ke25dr007lblackandwhite, ke25dr007xlblackandwhite, ke25dr0072xlblackandwhite, ke25dr0073xlblackandwhite",A short striped dress with back yoke detail.,"The Bonnie Dress isn't just an outfit-it's a poetic embrace of elegance and artistry. Woven from the finest handwoven cotton Ikat, each piece carries a story of tradition, its intricate patterns as unique as the woman who wears it. The delicate back yoke detail and flowing silhouette create an air of effortless grace, making it perfect for moonlit soires or sun-drenched garden gatherings. Thoughtfully designed with functional pockets on both sides, it blends beauty with practicality, ensuring you can carry your essentials with ease. Dress it up with heels and statement jewels for an opulent look, or let its charm shine through with minimal accessories for a day of quiet sophistication. Bonnie is where luxury meets ease-an invitation to indulge in timeless beauty, every time you wear it.","Dress, Black, White, Striped, Ikat, Mini Dress, Handwoven, cotton, natural dye, women, collar, dress with pockets",Women,"Office parties, Date nights, Romantic Dinners, Anniversaries, Art Exhibitions, Literature Festivals, Theatre opera, Concerts, after Parties, Gala Dinners, Events, House Warmings, International Vacations, resort","Women, Dresses",https://thechicindian.com/product-details-sku/ke25dr007,23-11-2025 11:26,23-11-2025 11:26
30,286,Dahlia,82,ke25co006,Blue Hillary Co-ord Set,6204,100% Handwoven Cotton Ikat,BLUE AND WHITE,3,"ke25co006, ke25co006xsblueandwhite, ke25co006sblueandwhite, ke25co006mblueandwhite, ke25co006lblueandwhite, ke25co006xlblueandwhite, ke25co0062xlblueandwhite, ke25co0063xlblueandwhite",Ikat printed shirt & skirt set along with a fabric belt.,"Step into timeless luxury with the Hilary Coord Set, where sophistication meets sustainability. Crafted from rich handwoven fabric, this statement ensemble is designed for the modern woman who loves to stand out. The shirt's delicate crisscross back detail adds a subtle peek-a-boo effect, while the belt cinches your waist for a perfectly sculpted silhouette. Thoughtfully designed pockets on both the shirt and skirt bring ease to elegance, while the skirt's button-up design and mirrored crisscross motif at the hem add a touch of refined charm. Style it your way-tuck in the shirt for a polished look or let it drape effortlessly for relaxed glamour. Whether it's a sunlit brunch or an intimate evening affair, the Hilary Coord Set is your invitation to grace, confidence, and effortless style.","Coord, Blue, White, Ikat, Skirt Set, Handwoven, cotton, natural dye, women, crisscross back, fabric belt",Women,"Office, Formal meetings, Networking events, Conferences, Corporate Celebrations, Launch Events, Brunches, High Tea events, Fine Dining Experiences, Art Exhibitions, Theatre opera, Office parties","Women, Sets, Co-ord set",https://thechicindian.com/product-details-sku/ke25co006,23-11-2025 11:26,23-11-2025 11:26
31,295,Dahlia,82,ke25co007,Rust Hillary Co-ord Set,6204,100% Handwoven Cotton Ikat,RUST,3,"ke25co007, ke25co007xsrust, ke25co007srust, ke25co007mrust, ke25co007lrust, ke25co007xlrust, ke25co0072xlrust, ke25co0073xlrust",Ikat printed shirt & skirt set along with a fabric belt.,"Step into timeless luxury with the Hilary Coord Set, where sophistication meets sustainability. Crafted from rich handwoven fabric, this statement ensemble is designed for the modern woman who loves to stand out. The shirt's delicate crisscross back detail adds a subtle peek-a-boo effect, while the belt cinches your waist for a perfectly sculpted silhouette. Thoughtfully designed pockets on both the shirt and skirt bring ease to elegance, while the skirt's button-up design and mirrored crisscross motif at the hem add a touch of refined charm. Style it your way-tuck in the shirt for a polished look or let it drape effortlessly for relaxed glamour. Whether it's a sunlit brunch or an intimate evening affair, the Hilary Coord Set is your invitation to grace, confidence, and effortless style.","Coord, Rust, Ikat, Skirt Set, Handwoven, cotton, natural dye, women, crisscross back, fabric belt, printed skirt set",Women,"Office, Formal meetings, Networking events, Conferences, Corporate Celebrations, Launch Events, Brunches, High Tea events, Fine Dining Experiences, Art Exhibitions, Theatre opera, Office parties","Women, Sets, Co-ord set",https://thechicindian.com/product-details-sku/ke25co007,23-11-2025 11:26,23-11-2025 11:26
32,304,Dahlia,82,ke25to001,Blue Hillary Shirt,6204,100% Handwoven Cotton Ikat,BLUE,1,"ke25to001, ke25to001xsblue, ke25to001sblue, ke25to001mblue, ke25to001lblue, ke25to001xlblue, ke25to0012xlblue, ke25to0013xlblue",A handwoven cotton Ikat shirt with crisscross back yoke & a cinching belt.,"Wrap yourself in the timeless allure of the Hilary Shirt, where elegance meets artistry. Handcrafted from opulent handwoven cotton Ikat, this piece is rich in detail and designed to flatter. The subtle crisscross back yoke adds a touch of intrigue, while a cinching belt defines your silhouette with effortless grace. Functional pockets bring practicality to its refined charm, making it as versatile as it is beautiful. Button it up for a polished look, pair it with sleek trousers or a flowing skirt, or wear it open as a chic layering piece. However you style it, the Hilary Shirt is an invitation to embrace sustainable luxury with confidence and poise.","Coord, Blue, White, Ikat, Skirt Set, Handwoven, cotton, natural dye, women, crisscross back, fabric belt, printed",Women,"Office, Formal meetings, Networking events, Conferences, Corporate Celebrations, Launch Events, Brunches, High Tea events, Fine Dining Experiences, Art Exhibitions, Theatre opera, Office parties","Women, Tops, Shirt",https://thechicindian.com/product-details-sku/ke25to001,23-11-2025 11:26,23-11-2025 11:26
33,313,Dahlia,82,ke25to002,Rust Hillary Shirt,6204,100% Handwoven Cotton Ikat,RUST,1,"ke25to002, ke25to002xsrust, ke25to002srust, ke25to002mrust, ke25to002lrust, ke25to002xlrust, ke25to0022xlrust, ke25to0023xlrust",A handwoven cotton Ikat shirt with crisscross back yoke & a cinching belt.,"Wrap yourself in the timeless allure of the Hilary Shirt, where elegance meets artistry. Handcrafted from opulent handwoven cotton Ikat, this piece is rich in detail and designed to flatter. The subtle crisscross back yoke adds a touch of intrigue, while a cinching belt defines your silhouette with effortless grace. Functional pockets bring practicality to its refined charm, making it as versatile as it is beautiful. Button it up for a polished look, pair it with sleek trousers or a flowing skirt, or wear it open as a chic layering piece. However you style it, the Hilary Shirt is an invitation to embrace sustainable luxury with confidence and poise.","Coord, Rust, White, Ikat, Skirt Set, Handwoven, cotton, natural dye, women, crisscross back, fabric belt, printed",Women,"Office, Formal meetings, Networking events, Conferences, Corporate Celebrations, Launch Events, Brunches, High Tea events, Fine Dining Experiences, Art Exhibitions, Theatre opera, Office parties","Women, Tops, Shirt",https://thechicindian.com/product-details-sku/ke25to002,23-11-2025 11:26,23-11-2025 11:26
34,322,Dahlia,82,ke25bo001,Blue Hillary Skirt,6204,100% Handwoven Cotton Ikat,BLUE,1,"ke25bo001, ke25bo001xsblue, ke25bo001sblue, ke25bo001mblue, ke25bo001lblue, ke25bo001xlblue, ke25bo0012xlblue, ke25bo0013xlblue",A handwoven midi skirt with delicate crisscross detail near the hem.,"Step into effortless sophistication with the Hilary Skirt, a perfect blend of artistry and comfort. Crafted from luxurious handwoven fabric, this midi skirt flows gracefully with every step, while intricate details make it truly one of a kind. Functional side pockets and a charming front patch pocket add practicality without compromising on style. The button-up front and elasticated back ensure the perfect fit, while the delicate crisscross detail near the hem creates a subtle peek-a-boo effect, adding a playful yet refined touch. Whether paired with a structured shirt for an elevated look or a breezy cami for understated charm, the Hilary Skirt is your go-to piece for timeless, sustainable luxury.","Blue, White, Ikat, Skirt, Handwoven, cotton, natural dye, women, printed, button down, skirt",Women,"Office, Formal meetings, Networking events, Conferences, Corporate Celebrations, Launch Events, Brunches, High Tea events, Fine Dining Experiences, Art Exhibitions, Theatre opera, Office parties","Women, Bottoms, Skirts",https://thechicindian.com/product-details-sku/ke25bo001,23-11-2025 11:26,23-11-2025 11:26
